Date,HomeTeam,AwayTeam,Elo_H_before,Elo_A_before,GoalsScore_H,GoalsAgainst_H,GoalDifference_H,WinStreak_H,LoseStreak_H,Wins_H,Losses_H,WinRate_H,GoalsScore_H_avg,GoalsAgainst_H_avg,Home_adv_elo,GoalsScore_A,GoalsAgainst_A,GoalDifference_A,WinStreak_A,LoseStreak_A,Wins_A,Losses_A,WinRate_A,GoalsScore_A_avg,GoalsAgainst_A_avg,H2H_score,H2H_GS_H_total,H2H_GS_A_total,H2H_GS_H_avg,H2H_GS_A_avg,Full Time Home Goals,Full Time Away Goals
2011-08-14,West Brom,Man United,1471.4997076351528,1716.0278324693188,9.0,9.0,0.0,0,0,2.0,1.0,0.4,1.8,1.8,67.5,8.0,5.0,3.0,1,0,3.0,1.0,0.6,1.6,1.0,-6,5,22,0.625,2.75,1,2
2011-08-15,Man City,Swansea,1628.5384406077774,1500.0,9.0,3.0,6.0,3,0,4.0,1.0,0.8,1.8,0.6,157.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,0
2011-08-20,Everton,QPR,1600.2014018612738,1482.585889634805,4.0,4.0,0.0,1,0,2.0,2.0,0.4,0.8,0.8,127.50000000000001,0.0,4.0,-4.0,0,1,0.0,1.0,0.0,0.0,4.0,0,0,0,0.0,0.0,0,1
2011-08-20,Swansea,Wigan,1495.3975597479064,1467.6683739596876,0.0,4.0,-4.0,0,1,0.0,1.0,0.0,0.0,4.0,-52.50000000000001,7.0,5.0,2.0,0,0,2.0,0.0,0.4,1.4,1.0,0,0,0,0.0,0.0,0,0
2011-08-20,Sunderland,Newcastle,1488.2506614582694,1510.3905310701732,7.0,8.0,-1.0,0,0,2.0,2.0,0.4,1.4,1.6,37.5,7.0,9.0,-2.0,0,0,1.0,1.0,0.2,1.4,1.8,-3,9,18,1.125,2.25,0,1
2011-08-20,Arsenal,Liverpool,1647.542414735491,1611.7744033302004,5.0,7.0,-2.0,0,0,1.0,2.0,0.2,1.0,1.4,-22.500000000000004,9.0,6.0,3.0,0,0,2.0,2.0,0.4,1.8,1.2,2,22,19,1.5714285714285714,1.3571428571428572,0,2
2011-08-20,Chelsea,West Brom,1687.0291441035972,1468.0969114372185,5.0,6.0,-1.0,0,0,1.0,2.0,0.2,1.0,1.2,67.5,8.0,9.0,-1.0,0,1,2.0,2.0,0.4,1.6,1.8,8,25,3,3.125,0.375,2,1
2011-08-20,Aston Villa,Blackburn,1543.6018494946572,1487.6553363174094,5.0,4.0,1.0,0,0,2.0,1.0,0.4,1.0,0.8,37.5,7.0,6.0,1.0,0,1,2.0,1.0,0.4,1.4,1.2,4,23,14,1.6428571428571428,1.0,3,1
2011-08-21,Bolton,Man City,1490.4169345455698,1633.140880859871,8.0,9.0,-1.0,1,0,1.0,4.0,0.2,1.6,1.8,37.49999999999999,11.0,2.0,9.0,4,0,4.0,1.0,0.8,2.2,0.4,-1,13,14,0.9285714285714286,1.0,2,3
2011-08-21,Norwich,Stoke,1434.991042627523,1516.9187441551906,6.0,11.0,-5.0,0,0,2.0,2.0,0.4,1.2,2.2,127.50000000000001,3.0,5.0,-2.0,0,0,1.0,2.0,0.2,0.6,1.0,0,0,0,0.0,0.0,1,1
2011-08-21,Wolves,Fulham,1461.8890433164618,1549.7298814765707,11.0,7.0,4.0,1,0,3.0,1.0,0.6,2.2,1.4,-22.500000000000004,9.0,7.0,2.0,0,0,2.0,1.0,0.4,1.8,1.4,0,4,4,1.0,1.0,2,0
2011-08-22,Man United,Tottenham,1719.4306286672531,1591.6773096196096,9.0,6.0,3.0,2,0,3.0,1.0,0.6,1.8,1.2,127.50000000000001,6.0,5.0,1.0,2,0,2.0,2.0,0.4,1.2,1.0,9,24,7,1.7142857142857142,0.5,3,0
2011-08-27,Wigan,QPR,1466.964542949157,1492.613406537405,6.0,4.0,2.0,0,0,2.0,0.0,0.4,1.2,0.8,-82.49999999999999,1.0,4.0,-3.0,1,0,1.0,1.0,0.5,0.5,2.0,0,0,0,0.0,0.0,2,0
2011-08-27,Liverpool,Bolton,1623.1114919069087,1485.7462039160696,8.0,6.0,2.0,1,0,2.0,2.0,0.4,1.6,1.2,67.5,10.0,11.0,-1.0,0,1,1.0,4.0,0.2,2.0,2.2,9,27,9,1.9285714285714286,0.6428571428571429,3,1
2011-08-27,Swansea,Sunderland,1496.101390758437,1481.0631311694176,0.0,4.0,-4.0,0,0,0.0,1.0,0.0,0.0,2.0,-52.50000000000001,7.0,6.0,1.0,0,1,2.0,2.0,0.4,1.4,1.2,0,0,0,0.0,0.0,0,0
2011-08-27,Blackburn,Everton,1479.8848572947259,1590.1738849586739,7.0,9.0,-2.0,0,2,1.0,2.0,0.2,1.4,1.8,-22.500000000000004,4.0,4.0,0.0,0,1,2.0,2.0,0.4,0.8,0.8,-3,9,16,0.6428571428571429,1.1428571428571428,0,1
2011-08-27,Chelsea,Norwich,1689.007229513767,1433.713305385437,5.0,6.0,-1.0,1,0,1.0,2.0,0.2,1.0,1.2,127.50000000000001,6.0,12.0,-6.0,0,0,1.0,2.0,0.2,1.2,2.4,2,7,1,3.5,0.5,3,1
2011-08-27,Aston Villa,Wolves,1551.3723285173407,1475.5655117315182,7.0,3.0,4.0,1,0,3.0,0.0,0.6,1.4,0.6,37.49999999999999,12.0,6.0,6.0,2,0,4.0,1.0,0.8,2.4,1.2,0,5,5,1.25,1.25,0,0
2011-08-28,Man United,Arsenal,1724.0773587604722,1636.2053261587828,12.0,5.0,7.0,3,0,4.0,0.0,0.8,2.4,1.0,157.5,4.0,9.0,-5.0,0,1,0.0,3.0,0.0,0.8,1.8,3,20,13,1.4285714285714286,0.9285714285714286,8,2
2011-08-28,Newcastle,Fulham,1517.578061359025,1536.0534130615142,8.0,6.0,2.0,1,0,2.0,0.0,0.4,1.6,1.2,7.5,6.0,9.0,-3.0,0,1,1.0,2.0,0.2,1.2,1.8,-4,11,15,0.9166666666666666,1.25,2,1
2011-08-28,Tottenham,Man City,1587.0305795263905,1637.8116114893712,5.0,6.0,-1.0,0,1,2.0,2.0,0.4,1.0,1.2,-22.499999999999996,13.0,2.0,11.0,5,0,5.0,0.0,1.0,2.6,0.4,9,22,10,1.5714285714285714,0.7142857142857143,1,5
2011-08-28,West Brom,Stoke,1466.1188260270487,1518.1964813972766,7.0,10.0,-3.0,0,2,1.0,3.0,0.2,1.4,2.0,97.5,4.0,6.0,-2.0,0,0,1.0,2.0,0.2,0.8,1.2,-3,1,7,0.25,1.75,0,1
2011-09-10,Arsenal,Swansea,1629.3482218987083,1497.157483946388,5.0,14.0,-9.0,0,2,0.0,3.0,0.0,1.0,2.8,37.5,0.0,4.0,-4.0,0,0,0.0,1.0,0.0,0.0,1.3333333333333333,0,0,0,0.0,0.0,1,0
2011-09-10,Bolton,Man United,1481.0190099872577,1730.9344630205467,10.0,12.0,-2.0,0,2,1.0,4.0,0.2,2.0,2.4,7.5,18.0,6.0,12.0,4,0,4.0,0.0,0.8,3.6,1.2,-10,9,32,0.6428571428571429,2.2857142857142856,0,5
2011-09-10,Everton,Aston Villa,1594.3273451714863,1548.376302720554,4.0,3.0,1.0,1,0,3.0,2.0,0.6,0.8,0.6,37.49999999999999,6.0,2.0,4.0,0,0,3.0,0.0,0.6,1.2,0.4,-3,21,25,1.5,1.7857142857142858,2,2
2011-09-10,Man City,Wigan,1650.1498458905903,1480.594059662266,17.0,3.0,14.0,5,0,5.0,0.0,1.0,3.4,0.6,97.5,7.0,3.0,4.0,1,0,3.0,0.0,0.6,1.4,0.6,-1,13,14,1.0833333333333333,1.1666666666666667,3,0
2011-09-10,Stoke,Liverpool,1525.8705750873019,1627.8386858357205,2.0,5.0,-3.0,1,0,1.0,2.0,0.2,0.4,1.0,7.5,6.0,5.0,1.0,2,0,2.0,2.0,0.4,1.2,1.0,-1,3,7,0.5,1.1666666666666667,1,0
2011-09-10,Sunderland,Chelsea,1480.0070379814665,1690.8681958808454,5.0,5.0,0.0,0,0,1.0,2.0,0.2,1.0,1.0,7.5,7.0,5.0,2.0,2,0,2.0,1.0,0.4,1.4,1.0,-8,11,29,1.1,2.9,1,2
2011-09-10,Wolves,Tottenham,1478.561537528305,1574.6923451251714,9.0,5.0,4.0,0,0,3.0,1.0,0.6,1.8,1.0,37.5,5.0,10.0,-5.0,0,2,2.0,3.0,0.4,1.0,2.0,1,6,6,1.5,1.5,0,2
2011-09-11,Norwich,West Brom,1431.8523390183586,1458.4447323370234,4.0,11.0,-7.0,0,1,1.0,2.0,0.2,0.8,2.2,97.50000000000001,6.0,8.0,-2.0,0,3,1.0,3.0,0.2,1.2,1.6,1,3,2,1.5,1.0,0,1
2011-09-11,Fulham,Blackburn,1528.9385462496625,1475.7313970819134,5.0,6.0,-1.0,0,2,1.0,2.0,0.2,1.0,1.2,37.5,6.0,9.0,-3.0,0,3,1.0,3.0,0.2,1.2,1.8,-2,18,20,1.2857142857142858,1.4285714285714286,1,1
2011-09-12,QPR,Newcastle,1478.9838898242958,1524.6929281708767,1.0,6.0,-5.0,0,1,1.0,2.0,0.3333333333333333,0.3333333333333333,2.0,-22.500000000000004,8.0,6.0,2.0,2,0,2.0,0.0,0.4,1.6,1.2,0,0,0,0.0,0.0,0,0
2011-09-17,Aston Villa,Newcastle,1550.646937674087,1522.8128438233703,6.0,3.0,3.0,0,0,2.0,0.0,0.4,1.2,0.6,37.5,6.0,4.0,2.0,0,0,2.0,0.0,0.4,1.2,0.8,2,18,17,1.5,1.4166666666666667,1,1
2011-09-17,Blackburn,Arsenal,1478.1833212421345,1632.8685340109867,6.0,9.0,-3.0,0,0,1.0,3.0,0.2,1.2,1.8,37.5,5.0,12.0,-7.0,1,0,1.0,2.0,0.2,1.0,2.4,-8,9,35,0.6428571428571429,2.5,4,3
2011-09-17,Bolton,Norwich,1474.6105007026845,1423.7855510339107,7.0,13.0,-6.0,0,3,1.0,4.0,0.2,1.4,2.6,37.5,3.0,12.0,-9.0,0,2,0.0,3.0,0.0,0.6,2.4,0,3,3,1.5,1.5,1,2
2011-09-17,Everton,Wigan,1592.0567102179532,1476.219571880218,4.0,4.0,0.0,0,0,2.0,2.0,0.4,0.8,0.8,67.5,4.0,4.0,0.0,0,1,2.0,1.0,0.4,0.8,0.8,4,17,9,1.4166666666666667,0.75,3,1
2011-09-17,Swansea,West Brom,1493.6371718341097,1466.5115203214714,0.0,5.0,-5.0,0,1,0.0,2.0,0.0,0.0,1.25,-22.500000000000004,6.0,8.0,-2.0,1,0,1.0,3.0,0.2,1.2,1.6,0,0,0,0.0,0.0,3,0
2011-09-17,Wolves,QPR,1469.6494657349751,1480.8639741718023,6.0,6.0,0.0,0,1,2.0,2.0,0.4,1.2,1.2,-7.4999999999999964,1.0,6.0,-5.0,0,0,1.0,2.0,0.25,0.25,1.5,0,0,0,0.0,0.0,0,3
2011-09-18,Fulham,Man City,1526.4866220894414,1654.5243336726385,4.0,7.0,-3.0,0,0,0.0,2.0,0.0,0.8,1.4,-82.5,17.0,3.0,14.0,5,0,5.0,0.0,1.0,3.4,0.6,0,23,26,1.6428571428571428,1.8571428571428572,2,2
2011-09-18,Man United,Chelsea,1737.34297230512,1693.872398286466,22.0,5.0,17.0,5,0,5.0,0.0,1.0,4.4,1.0,97.5,7.0,4.0,3.0,3,0,3.0,1.0,0.6,1.4,0.8,-3,14,17,1.0,1.2142857142857142,3,1
2011-09-18,Sunderland,Stoke,1477.002835575846,1534.2804882398107,5.0,4.0,1.0,0,1,1.0,2.0,0.2,1.0,0.8,7.5,3.0,2.0,1.0,2,0,2.0,1.0,0.4,0.6,0.4,-1,6,5,1.0,0.8333333333333334,4,0
2011-09-18,Tottenham,Liverpool,1583.6044169185013,1619.4287726832117,7.0,9.0,-2.0,1,0,3.0,2.0,0.6,1.4,1.8,-22.500000000000004,6.0,4.0,2.0,0,1,2.0,2.0,0.4,1.2,0.8,-2,14,20,1.0,1.4285714285714286,4,0
2011-09-24,Newcastle,Blackburn,1524.6178500680892,1486.9034010318705,4.0,2.0,2.0,0,0,2.0,0.0,0.4,0.8,0.4,37.5,7.0,10.0,-3.0,1,0,1.0,3.0,0.2,1.4,2.0,-4,14,17,1.1666666666666667,1.4166666666666667,3,1
2011-09-24,Wigan,Tottenham,1470.9828586024348,1601.8906902548015,4.0,7.0,-3.0,0,2,1.0,2.0,0.2,0.8,1.4,7.5,9.0,9.0,0.0,2,0,3.0,2.0,0.6,1.8,1.8,-3,11,27,0.9166666666666666,2.25,1,2
2011-09-24,West Brom,Fulham,1452.8618322220366,1531.4267424570892,3.0,8.0,-5.0,0,1,1.0,4.0,0.2,0.6,1.6,7.5,4.0,7.0,-3.0,0,0,0.0,2.0,0.0,0.8,1.4,-2,5,14,0.625,1.75,0,0
2011-09-24,Stoke,Man United,1516.3026605239381,1743.6940720473199,3.0,5.0,-2.0,0,1,2.0,1.0,0.4,0.6,1.0,37.49999999999999,21.0,4.0,17.0,5,0,5.0,0.0,1.0,4.2,0.8,-6,2,16,0.3333333333333333,2.6666666666666665,1,1
2011-09-24,Chelsea,Swansea,1687.521298544266,1507.2868599335445,8.0,6.0,2.0,0,1,3.0,1.0,0.6,1.6,1.2,127.50000000000001,3.0,5.0,-2.0,1,0,1.0,2.0,0.2,0.6,1.0,0,0,0,0.0,0.0,4,1
2011-09-24,Arsenal,Bolton,1624.1484542212506,1466.2880443060749,6.0,14.0,-8.0,0,1,1.0,3.0,0.2,1.2,2.8,37.5,8.0,13.0,-5.0,0,4,1.0,4.0,0.2,1.6,2.6,4,26,18,1.8571428571428572,1.2857142857142858,3,0
2011-09-24,Man City,Everton,1649.5842133049907,1597.2934234957363,17.0,5.0,12.0,0,0,4.0,0.0,0.8,3.4,1.0,97.5,7.0,4.0,3.0,1,0,3.0,1.0,0.6,1.4,0.8,-7,10,19,0.7142857142857143,1.3571428571428572,2,0
2011-09-24,Liverpool,Wolves,1601.1424993469116,1456.6431632170784,6.0,7.0,-1.0,0,2,2.0,2.0,0.4,1.2,1.4,37.49999999999999,4.0,6.0,-2.0,0,2,2.0,2.0,0.4,0.8,1.2,1,5,1,1.25,0.25,2,1
2011-09-25,QPR,Aston Villa,1493.870276689699,1548.841931429368,4.0,6.0,-2.0,1,0,2.0,2.0,0.4,0.8,1.2,-52.50000000000001,6.0,4.0,2.0,0,0,1.0,0.0,0.2,1.2,0.8,0,0,0,0.0,0.0,1,1
2011-09-26,Norwich,Sunderland,1432.1080074305203,1494.9806632917184,5.0,7.0,-2.0,1,0,1.0,2.0,0.2,1.0,1.4,37.49999999999999,6.0,4.0,2.0,1,0,1.0,2.0,0.2,1.2,0.8,0,0,0,0.0,0.0,2,1
2011-10-01,Aston Villa,Wigan,1545.9833179294646,1466.6574807252357,7.0,5.0,2.0,0,0,1.0,0.0,0.2,1.4,1.0,37.5,4.0,8.0,-4.0,0,3,1.0,3.0,0.2,0.8,1.6,0,14,14,1.1666666666666667,1.1666666666666667,2,0
2011-10-01,Blackburn,Man City,1478.5448978011011,1655.691226510501,7.0,11.0,-4.0,0,1,1.0,3.0,0.2,1.4,2.2,-22.499999999999996,15.0,5.0,10.0,1,0,4.0,0.0,0.8,3.0,1.0,0,18,18,1.2857142857142858,1.2857142857142858,0,4
2011-10-01,Everton,Liverpool,1591.186410290226,1604.467273513263,6.0,6.0,0.0,0,1,2.0,2.0,0.4,1.2,1.2,37.49999999999999,7.0,7.0,0.0,1,0,3.0,2.0,0.6,1.4,1.4,-5,13,19,0.9285714285714286,1.3571428571428572,0,2
2011-10-01,Man United,Norwich,1739.1103975059034,1439.4599848557182,20.0,4.0,16.0,0,0,4.0,0.0,0.8,4.0,0.8,127.50000000000001,6.0,7.0,-1.0,2,0,2.0,2.0,0.4,1.2,1.4,0,2,3,1.0,1.5,2,0
2011-10-01,Sunderland,West Brom,1487.6286858665205,1454.8160634115777,6.0,5.0,1.0,0,1,1.0,3.0,0.2,1.2,1.0,7.5,2.0,6.0,-4.0,0,0,1.0,3.0,0.2,0.4,1.2,-1,8,8,1.3333333333333333,1.3333333333333333,2,2
2011-10-01,Wolves,Newcastle,1453.3183890507269,1532.9763532988586,3.0,7.0,-4.0,0,3,1.0,3.0,0.2,0.6,1.4,37.5,7.0,3.0,4.0,1,0,3.0,0.0,0.6,1.4,0.6,-1,2,5,1.0,2.5,1,2
2011-10-02,Swansea,Stoke,1503.7511763875184,1520.8863350653546,4.0,5.0,-1.0,0,1,1.0,2.0,0.2,0.8,1.0,27.499999999999993,4.0,6.0,-2.0,0,0,2.0,1.0,0.4,0.8,1.2,0,0,0,0.0,0.0,2,0
2011-10-02,Tottenham,Arsenal,1606.2160681320006,1630.3914077272316,9.0,9.0,0.0,3,0,3.0,2.0,0.6,1.8,1.8,67.5,9.0,14.0,-5.0,1,0,2.0,3.0,0.4,1.8,2.8,-4,22,31,1.5714285714285714,2.2142857142857144,2,1
2011-10-02,Fulham,QPR,1529.472511267548,1496.7288901896025,4.0,7.0,-3.0,0,0,0.0,2.0,0.0,0.8,1.4,-92.49999999999999,5.0,3.0,2.0,0,0,2.0,1.0,0.4,1.0,0.6,0,0,0,0.0,0.0,6,0
2011-10-02,Bolton,Chelsea,1460.045090800094,1691.0569820902922,4.0,16.0,-12.0,0,5,0.0,5.0,0.0,0.8,3.2,-22.500000000000004,12.0,7.0,5.0,1,0,4.0,1.0,0.8,2.4,1.4,-11,9,32,0.6428571428571429,2.2857142857142856,1,5
2011-10-15,Chelsea,Everton,1696.499630850544,1579.5636531474568,15.0,7.0,8.0,2,0,4.0,1.0,0.8,3.0,1.4,97.50000000000001,6.0,7.0,-1.0,0,2,2.0,2.0,0.4,1.2,1.4,3,17,12,1.2142857142857142,0.8571428571428571,3,1
2011-10-15,Liverpool,Man United,1616.0900306560322,1740.5601501046106,7.0,7.0,0.0,2,0,3.0,2.0,0.6,1.4,1.4,37.49999999999999,19.0,4.0,15.0,1,0,4.0,0.0,0.8,3.8,0.8,-5,15,19,1.0714285714285714,1.3571428571428572,1,1
2011-10-15,Man City,Aston Villa,1662.7922378344233,1553.0341246611858,16.0,3.0,13.0,2,0,4.0,0.0,0.8,3.2,0.6,127.50000000000001,6.0,4.0,2.0,1,0,1.0,0.0,0.2,1.2,0.8,6,25,13,1.7857142857142858,0.9285714285714286,4,1
2011-10-15,Norwich,Swansea,1438.010232257011,1514.3596742035743,5.0,8.0,-3.0,0,1,2.0,3.0,0.4,1.0,1.6,97.5,6.0,5.0,1.0,1,0,2.0,2.0,0.4,1.2,1.0,0,0,0,0.0,0.0,3,1
2011-10-15,QPR,Blackburn,1474.5577922128805,1471.443886477179,4.0,9.0,-5.0,0,1,1.0,2.0,0.2,0.8,1.8,-22.500000000000004,6.0,12.0,-6.0,0,2,1.0,3.0,0.2,1.2,2.4,0,0,0,0.0,0.0,1,1
2011-10-15,Stoke,Fulham,1510.2778372492987,1551.64360924427,3.0,7.0,-4.0,0,1,2.0,2.0,0.4,0.6,1.4,7.5,10.0,5.0,5.0,1,0,1.0,1.0,0.2,2.0,1.0,-1,4,7,0.6666666666666666,1.1666666666666667,2,0
2011-10-15,Wigan,Bolton,1459.6066739935145,1454.6024420398421,4.0,10.0,-6.0,0,4,1.0,4.0,0.2,0.8,2.0,37.5,3.0,18.0,-15.0,0,5,0.0,5.0,0.0,0.6,3.6,1,10,15,0.8333333333333334,1.25,1,3
2011-10-16,Arsenal,Sunderland,1624.4370855714897,1486.4943596343305,10.0,14.0,-4.0,0,1,2.0,3.0,0.4,2.0,2.8,37.49999999999999,8.0,6.0,2.0,0,0,1.0,2.0,0.2,1.6,1.2,4,14,6,1.4,0.6,2,1
2011-10-16,Newcastle,Tottenham,1538.9562699497985,1612.1703902877425,8.0,4.0,4.0,2,0,3.0,0.0,0.6,1.6,0.8,7.5,11.0,7.0,4.0,4,0,4.0,1.0,0.8,2.2,1.4,1,19,15,1.5833333333333333,1.25,2,2
2011-10-16,West Brom,Wolves,1455.9503896437677,1447.338472399787,3.0,6.0,-3.0,0,0,1.0,2.0,0.2,0.6,1.2,7.5,2.0,9.0,-7.0,0,4,0.0,4.0,0.0,0.4,1.8,-1,2,4,1.0,2.0,2,0
2011-10-22,Liverpool,Norwich,1618.448972870571,1448.2301336660364,5.0,7.0,-2.0,0,0,2.0,2.0,0.4,1.0,1.4,37.5,7.0,6.0,1.0,1,0,3.0,2.0,0.6,1.4,1.2,2,5,1,2.5,0.5,1,1
2011-10-22,Aston Villa,West Brom,1547.946047703735,1466.351237244953,7.0,8.0,-1.0,0,1,1.0,1.0,0.2,1.4,1.6,67.5,5.0,5.0,0.0,1,0,2.0,1.0,0.4,1.0,1.0,3,11,8,1.375,1.0,1,2
2011-10-22,Wolves,Swansea,1436.9376247986017,1504.139772794549,2.0,11.0,-9.0,0,5,0.0,5.0,0.0,0.4,2.2,37.5,7.0,8.0,-1.0,0,1,2.0,3.0,0.4,1.4,1.6,0,0,0,0.0,0.0,2,2
2011-10-22,Bolton,Sunderland,1466.692331382943,1483.0664094759588,5.0,16.0,-11.0,1,0,1.0,4.0,0.2,1.0,3.2,-22.500000000000004,9.0,8.0,1.0,0,1,1.0,3.0,0.2,1.8,1.6,-2,10,12,1.0,1.2,0,2
2011-10-22,Newcastle,Wigan,1540.7712252635386,1447.5167846504137,8.0,5.0,3.0,0,0,2.0,0.0,0.4,1.6,1.0,37.5,3.0,13.0,-10.0,0,5,0.0,5.0,0.0,0.6,2.6,0,12,11,1.2,1.1,1,0
2011-10-23,Arsenal,Stoke,1627.8650357298613,1522.148703128128,10.0,7.0,3.0,1,0,3.0,2.0,0.6,2.0,1.4,67.5,4.0,7.0,-3.0,1,0,2.0,2.0,0.4,0.8,1.4,2,12,7,2.0,1.1666666666666667,3,1
2011-10-23,Blackburn,Tottenham,1470.8913569885383,1610.3554349740025,7.0,12.0,-5.0,0,0,1.0,2.0,0.2,1.4,2.4,-52.5,12.0,4.0,8.0,0,0,4.0,0.0,0.8,2.4,0.8,-5,12,20,0.8571428571428571,1.4285714285714286,1,2
2011-10-23,Fulham,Everton,1539.7727433654406,1575.0506940063372,9.0,5.0,4.0,0,1,1.0,1.0,0.2,1.8,1.0,7.5,6.0,10.0,-4.0,0,3,1.0,3.0,0.2,1.2,2.0,-3,11,19,0.7857142857142857,1.3571428571428572,1,3
2011-10-23,Man United,Man City,1738.2012078900718,1667.880314791874,12.0,3.0,9.0,0,0,3.0,0.0,0.6,2.4,0.6,37.49999999999999,15.0,3.0,12.0,3,0,4.0,0.0,0.8,3.0,0.6,5,19,12,1.3571428571428572,0.8571428571428571,1,6
2011-10-23,QPR,Chelsea,1475.1103217015211,1701.0125899916636,5.0,8.0,-3.0,0,0,1.0,1.0,0.2,1.0,1.6,-52.50000000000001,15.0,7.0,8.0,3,0,4.0,1.0,0.8,3.0,1.4,0,0,0,0.0,0.0,1,0
2011-10-29,Chelsea,Arsenal,1690.7695320176751,1633.3545463842606,13.0,7.0,6.0,0,1,3.0,2.0,0.6,2.6,1.4,127.50000000000001,12.0,8.0,4.0,2,0,3.0,2.0,0.6,2.4,1.6,4,22,12,1.5714285714285714,0.8571428571428571,3,5
2011-10-29,Everton,Man United,1585.0342720422168,1715.9839256599732,7.0,9.0,-2.0,1,0,2.0,3.0,0.4,1.4,1.8,7.5,8.0,9.0,-1.0,0,1,2.0,1.0,0.4,1.6,1.8,-6,12,23,0.8571428571428571,1.6428571428571428,0,1
2011-10-29,Man City,Wolves,1690.0975970219727,1437.779084220372,18.0,4.0,14.0,4,0,4.0,0.0,0.8,3.6,0.8,97.5,4.0,11.0,-7.0,0,0,0.0,4.0,0.0,0.8,2.2,2,9,5,2.25,1.25,3,1
2011-10-29,Norwich,Blackburn,1453.123394402724,1467.7190872339054,8.0,6.0,2.0,0,0,3.0,1.0,0.6,1.6,1.2,67.5,7.0,13.0,-6.0,0,1,1.0,3.0,0.2,1.4,2.6,-1,1,4,0.5,2.0,3,3
2011-10-29,Sunderland,Aston Villa,1492.658914654816,1538.8280761308563,10.0,6.0,4.0,1,0,2.0,2.0,0.4,2.0,1.2,7.5,6.0,8.0,-2.0,0,2,1.0,2.0,0.2,1.2,1.6,-2,9,13,0.9,1.3,2,2
2011-10-29,Swansea,Bolton,1503.2983133727787,1457.0998262040857,9.0,9.0,0.0,0,0,2.0,2.0,0.4,1.8,1.8,22.499999999999996,5.0,13.0,-8.0,0,1,1.0,4.0,0.2,1.0,2.6,0,0,0,0.0,0.0,3,1
2011-10-29,West Brom,Liverpool,1475.4692088178317,1613.5557121338834,6.0,6.0,0.0,2,0,2.0,1.0,0.4,1.2,1.2,7.5,6.0,7.0,-1.0,0,0,2.0,1.0,0.4,1.2,1.4,-6,2,18,0.25,2.25,0,2
2011-10-29,Wigan,Fulham,1443.3264079542937,1529.789165329561,3.0,11.0,-8.0,0,5,0.0,5.0,0.0,0.6,2.2,37.5,9.0,7.0,2.0,0,2,1.0,2.0,0.2,1.8,1.4,-2,7,11,0.5833333333333334,0.9166666666666666,0,2
2011-10-30,Tottenham,QPR,1613.5277047286354,1485.3533796755096,12.0,5.0,7.0,1,0,4.0,0.0,0.8,2.4,1.0,22.499999999999996,6.0,8.0,-2.0,1,0,2.0,1.0,0.4,1.2,1.6,0,0,0,0.0,0.0,3,1
2011-10-31,Stoke,Newcastle,1516.6591924737288,1544.9616019596585,4.0,10.0,-6.0,0,1,1.0,3.0,0.2,0.8,2.0,7.5,9.0,5.0,4.0,1,0,3.0,0.0,0.6,1.8,1.0,2,9,4,2.25,1.0,1,3
2011-11-05,Arsenal,West Brom,1648.4251023032102,1468.8227747588312,14.0,7.0,7.0,3,0,4.0,1.0,0.8,2.8,1.4,67.5,6.0,5.0,1.0,0,1,2.0,1.0,0.4,1.2,1.0,2,15,10,1.875,1.25,3,0
2011-11-05,Aston Villa,Norwich,1537.7388071840371,1451.6478301198715,7.0,9.0,-2.0,0,0,1.0,2.0,0.2,1.4,1.8,37.5,9.0,8.0,1.0,0,0,2.0,1.0,0.4,1.8,1.6,1,3,0,1.5,0.0,3,2
2011-11-05,Blackburn,Chelsea,1469.1946515167579,1675.6989760987256,6.0,13.0,-7.0,0,0,0.0,3.0,0.0,1.2,2.6,-22.500000000000004,15.0,9.0,6.0,0,2,3.0,2.0,0.6,3.0,1.8,-10,5,29,0.35714285714285715,2.0714285714285716,0,1
2011-11-05,Liverpool,Swansea,1620.202146192884,1511.872287005224,8.0,3.0,5.0,1,0,3.0,0.0,0.6,1.6,0.6,67.5,9.0,10.0,-1.0,1,0,2.0,2.0,0.4,1.8,2.0,0,0,0,0.0,0.0,0,0
2011-11-05,Man United,Sunderland,1720.308527529406,1493.7481836016352,6.0,8.0,-2.0,1,0,2.0,1.0,0.4,1.2,1.6,97.50000000000001,8.0,8.0,0.0,0,0,1.0,2.0,0.2,1.6,1.6,7,16,4,1.6,0.4,1,0
2011-11-05,Newcastle,Everton,1555.1939714040072,1580.709670172784,11.0,5.0,6.0,2,0,4.0,0.0,0.8,2.2,1.0,37.49999999999999,4.0,9.0,-5.0,0,1,1.0,4.0,0.2,0.8,1.8,-2,12,17,1.0,1.4166666666666667,2,1
2011-11-05,QPR,Man City,1479.270470775778,1692.3302606479413,4.0,11.0,-7.0,0,1,1.0,2.0,0.2,0.8,2.2,-82.5,19.0,3.0,16.0,5,0,5.0,0.0,1.0,3.8,0.6,0,0,0,0.0,0.0,2,3
2011-11-06,Bolton,Stoke,1448.5258525716404,1506.42682302938,5.0,14.0,-9.0,0,2,1.0,4.0,0.2,1.0,2.8,-22.500000000000004,5.0,9.0,-4.0,0,2,1.0,3.0,0.2,1.0,1.8,1,8,8,1.3333333333333333,1.3333333333333333,5,0
